Iteration,Latitude,Longitude,Altitude,VelX,VelY,VelZ,AccelX,AccelY,AccelZ,Phi,Theta,Psi,PhiDot,ThetaDot,PsiDot,Articulated Landing Gear,Articulated Elevator,Articulated Rudder,Articulated Speed Brake,Articulated LW Aileron,Articulated LW Flap,Articulated RW Aileron,Articulated RW Flap
46.734,-0.57245528,2.65010368,49.98438644,-59.16087,72.10778,-8.17514,0.00003,-0.00001,0.00003,0.00129,0.14337,2.31139,-0.00161,0.00651,0.00104,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
46.767,-0.57245560,2.65010413,50.25987244,-59.18515,72.13414,-8.20288,0.00003,-0.00001,0.00003,0.00124,0.14359,2.31143,-0.00156,0.00645,0.00103,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
46.801,-0.57245591,2.65010458,50.53495026,-59.20932,72.16038,-8.23079,0.00003,-0.00001,0.00003,0.00119,0.14380,2.31146,-0.00150,0.00639,0.00102,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
46.834,-0.57245622,2.65010503,50.81167221,-59.23341,72.18652,-8.25883,0.00003,-0.00001,0.00003,0.00114,0.14401,2.31150,-0.00144,0.00633,0.00100,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
46.868,-0.57245653,2.65010547,51.08498764,-59.25740,72.21253,-8.28704,0.00003,-0.00001,0.00003,0.00109,0.14422,2.31153,-0.00137,0.00629,0.00098,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
46.901,-0.57245684,2.65010592,51.36338425,-59.28128,72.23842,-8.31540,0.00003,-0.00001,0.00003,0.00105,0.14443,2.31156,-0.00130,0.00625,0.00096,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
46.934,-0.57245715,2.65010637,51.64334488,-59.30507,72.26421,-8.34392,0.00003,-0.00001,0.00003,0.00101,0.14464,2.31159,-0.00124,0.00621,0.00094,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
46.968,-0.57245746,2.65010682,51.91945267,-59.32877,72.28988,-8.37251,0.00003,-0.00001,0.00003,0.00097,0.14485,2.31162,-0.00116,0.00618,0.00092,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
47.001,-0.57245777,2.65010727,52.20067215,-59.35237,72.31544,-8.40125,0.00003,-0.00001,0.00003,0.00093,0.14505,2.31165,-0.00109,0.00617,0.00089,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
47.034,-0.57245810,2.65010773,52.49047089,-59.37587,72.34087,-8.43013,0.00002,-0.00001,0.00003,0.00089,0.14526,2.31168,-0.00101,0.00615,0.00086,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
47.069,-0.57245840,2.65010817,52.76255798,-59.39928,72.36620,-8.45914,0.00002,-0.00001,0.00003,0.00086,0.14546,2.31171,-0.00094,0.00615,0.00083,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
47.101,-0.57245871,2.65010862,53.04707336,-59.42259,72.39141,-8.48820,0.00002,-0.00001,0.00003,0.00083,0.14567,2.31174,-0.00086,0.00616,0.00080,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
47.134,-0.57245903,2.65010908,53.33983612,-59.44581,72.41651,-8.51740,0.00002,-0.00001,0.00003,0.00080,0.14587,2.31176,-0.00078,0.00618,0.00077,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
47.169,-0.57245933,2.65010952,53.61602402,-59.46893,72.44148,-8.54673,0.00002,-0.00002,0.00003,0.00078,0.14608,2.31179,-0.00070,0.00620,0.00073,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
47.201,-0.57245965,2.65010997,53.90242386,-59.49195,72.46635,-8.57617,0.00002,-0.00002,0.00003,0.00076,0.14629,2.31181,-0.00062,0.00623,0.00069,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
47.234,-0.57245996,2.65011042,54.19088364,-59.51487,72.49110,-8.60565,0.00002,-0.00002,0.00003,0.00074,0.14650,2.31183,-0.00054,0.00628,0.00066,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
47.268,-0.57246027,2.65011088,54.48210144,-59.53771,72.51575,-8.63528,0.00002,-0.00002,0.00003,0.00072,0.14671,2.31185,-0.00046,0.00633,0.00062,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
47.301,-0.57246058,2.65011132,54.76674271,-59.56043,72.54026,-8.66502,0.00002,-0.00002,0.00003,0.00071,0.14692,2.31187,-0.00038,0.00638,0.00058,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
47.334,-0.57246090,2.65011178,55.06584930,-59.58306,72.56467,-8.69488,0.00002,-0.00002,0.00003,0.00070,0.14713,2.31189,-0.00030,0.00644,0.00054,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
47.369,-0.57246121,2.65011223,55.35203171,-59.60560,72.58897,-8.72479,0.00002,-0.00002,0.00003,0.00069,0.14735,2.31191,-0.00022,0.00652,0.00050,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
47.401,-0.57246152,2.65011267,55.64055252,-59.62803,72.61316,-8.75483,0.00002,-0.00002,0.00003,0.00068,0.14757,2.31193,-0.00015,0.00659,0.00047,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
47.434,-0.57246183,2.65011312,55.93463898,-59.65037,72.63724,-8.78502,0.00002,-0.00002,0.00003,0.00068,0.14779,2.31194,-0.00008,0.00666,0.00043,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
47.468,-0.57246215,2.65011358,56.23374557,-59.67262,72.66121,-8.81533,0.00002,-0.00002,0.00003,0.00068,0.14801,2.31195,-0.00001,0.00672,0.00039,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
47.502,-0.57246246,2.65011403,56.52287674,-59.69477,72.68507,-8.84569,0.00002,-0.00002,0.00003,0.00068,0.14824,2.31197,0.00006,0.00680,0.00035,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
47.534,-0.57246277,2.65011448,56.82030487,-59.71683,72.70882,-8.87621,0.00002,-0.00002,0.00003,0.00068,0.14846,2.31198,0.00013,0.00686,0.00032,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
47.568,-0.57246309,2.65011493,57.11959839,-59.73878,72.73247,-8.90686,0.00002,-0.00002,0.00003,0.00069,0.14869,2.31199,0.00019,0.00693,0.00028,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
47.601,-0.57246340,2.65011538,57.41446304,-59.76065,72.75600,-8.93765,0.00002,-0.00003,0.00004,0.00069,0.14892,2.31200,0.00026,0.00698,0.00025,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
47.634,-0.57246372,2.65011584,57.71783829,-59.78243,72.77943,-8.96852,0.00002,-0.00003,0.00004,0.00070,0.14916,2.31200,0.00032,0.00702,0.00021,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
47.668,-0.57246403,2.65011629,58.02034760,-59.80411,72.80276,-8.99953,0.00002,-0.00003,0.00004,0.00071,0.14939,2.31201,0.00037,0.00705,0.00018,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
47.702,-0.57246434,2.65011674,58.31562805,-59.82570,72.82599,-9.03068,0.00002,-0.00003,0.00004,0.00073,0.14963,2.31201,0.00043,0.00708,0.00015,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
47.734,-0.57246466,2.65011719,58.61936188,-59.84719,72.84910,-9.06197,0.00002,-0.00003,0.00004,0.00074,0.14986,2.31202,0.00048,0.00711,0.00012,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
47.768,-0.57246497,2.65011765,58.92405701,-59.86858,72.87209,-9.09331,0.00002,-0.00003,0.00004,0.00076,0.15010,2.31202,0.00053,0.00713,0.00008,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
47.801,-0.57246528,2.65011810,59.22590256,-59.88987,72.89497,-9.12479,0.00002,-0.00003,0.00004,0.00078,0.15034,2.31202,0.00058,0.00716,0.00005,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
47.834,-0.57246560,2.65011855,59.53253555,-59.91108,72.91776,-9.15641,0.00002,-0.00003,0.00004,0.00080,0.15058,2.31202,0.00062,0.00717,0.00003,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
47.868,-0.57246592,2.65011901,59.84316635,-59.93219,72.94044,-9.18816,0.00002,-0.00003,0.00004,0.00082,0.15082,2.31202,0.00066,0.00715,-0.00000,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
47.902,-0.57246623,2.65011946,60.15019226,-59.95322,72.96304,-9.21998,0.00002,-0.00003,0.00004,0.00084,0.15106,2.31202,0.00070,0.00711,-0.00003,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
47.935,-0.57246654,2.65011991,60.45558167,-59.97419,72.98554,-9.25195,0.00002,-0.00003,0.00004,0.00087,0.15129,2.31202,0.00074,0.00701,-0.00005,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
47.968,-0.57246686,2.65012037,60.76831055,-59.99507,73.00797,-9.28405,0.00002,-0.00003,0.00003,0.00089,0.15152,2.31202,0.00077,0.00689,-0.00008,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
48.001,-0.57246718,2.65012083,61.08749008,-60.01586,73.03028,-9.31626,0.00002,-0.00003,0.00003,0.00092,0.15175,2.31202,0.00080,0.00675,-0.00010,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
48.036,-0.57246749,2.65012127,61.38765335,-60.03656,73.05249,-9.34846,0.00002,-0.00003,0.00003,0.00094,0.15197,2.31201,0.00083,0.00663,-0.00012,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
48.068,-0.57246780,2.65012173,61.70246506,-60.05716,73.07458,-9.38074,0.00002,-0.00003,0.00003,0.00097,0.15219,2.31201,0.00085,0.00652,-0.00015,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
48.101,-0.57246812,2.65012218,62.01359940,-60.07764,73.09657,-9.41308,0.00002,-0.00002,0.00003,0.00100,0.15241,2.31200,0.00087,0.00642,-0.00017,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
48.134,-0.57246843,2.65012264,62.33081818,-60.09803,73.11843,-9.44547,0.00002,-0.00002,0.00003,0.00103,0.15262,2.31200,0.00089,0.00634,-0.00018,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
48.168,-0.57246875,2.65012309,62.64853287,-60.11832,73.14018,-9.47779,0.00001,-0.00002,0.00003,0.00106,0.15283,2.31199,0.00091,0.00628,-0.00020,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
48.201,-0.57246906,2.65012354,62.96178818,-60.13850,73.16183,-9.51017,0.00001,-0.00002,0.00003,0.00109,0.15304,2.31198,0.00092,0.00624,-0.00022,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
48.234,-0.57246938,2.65012400,63.28190994,-60.15858,73.18335,-9.54258,0.00001,-0.00002,0.00003,0.00112,0.15325,2.31197,0.00093,0.00621,-0.00023,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
48.268,-0.57246970,2.65012446,63.60372925,-60.17857,73.20477,-9.57503,0.00001,-0.00002,0.00003,0.00115,0.15345,2.31197,0.00094,0.00619,-0.00025,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
48.301,-0.57247001,2.65012491,63.92078018,-60.19846,73.22608,-9.60738,0.00001,-0.00002,0.00003,0.00118,0.15366,2.31196,0.00094,0.00619,-0.00026,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
48.334,-0.57247033,2.65012536,64.24363708,-60.21825,73.24728,-9.63978,0.00001,-0.00002,0.00003,0.00122,0.15387,2.31195,0.00094,0.00621,-0.00027,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
48.368,-0.57247065,2.65012582,64.56966400,-60.23793,73.26837,-9.67221,0.00001,-0.00002,0.00003,0.00125,0.15407,2.31194,0.00094,0.00624,-0.00028,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
48.401,-0.57247096,2.65012627,64.89058685,-60.25752,73.28935,-9.70467,0.00001,-0.00002,0.00003,0.00128,0.15428,2.31193,0.00094,0.00628,-0.00029,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
48.434,-0.57247128,2.65012673,65.21582031,-60.27701,73.31023,-9.73704,0.00001,-0.00002,0.00003,0.00131,0.15449,2.31192,0.00094,0.00635,-0.00030,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
48.468,-0.57247159,2.65012719,65.54393768,-60.29640,73.33099,-9.76947,0.00001,-0.00003,0.00003,0.00134,0.15471,2.31191,0.00093,0.00642,-0.00030,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
48.501,-0.57247191,2.65012764,65.86755371,-60.31569,73.35165,-9.80193,0.00002,-0.00003,0.00003,0.00137,0.15492,2.31190,0.00092,0.00650,-0.00031,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
48.534,-0.57247223,2.65012810,66.19734192,-60.33488,73.37219,-9.83444,0.00002,-0.00003,0.00003,0.00140,0.15514,2.31189,0.00091,0.00659,-0.00031,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
48.568,-0.57247255,2.65012856,66.53031158,-60.35398,73.39264,-9.86688,0.00002,-0.00003,0.00003,0.00143,0.15536,2.31188,0.00089,0.00670,-0.00032,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
48.601,-0.57247286,2.65012901,66.85872650,-60.37297,73.41296,-9.89939,0.00002,-0.00003,0.00003,0.00146,0.15559,2.31187,0.00088,0.00681,-0.00032,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
48.635,-0.57247318,2.65012947,67.18989563,-60.39186,73.43318,-9.93197,0.00002,-0.00003,0.00003,0.00149,0.15582,2.31185,0.00086,0.00693,-0.00032,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
48.668,-0.57247350,2.65012993,67.52631378,-60.41065,73.45329,-9.96460,0.00002,-0.00003,0.00004,0.00152,0.15605,2.31184,0.00084,0.00706,-0.00032,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
48.701,-0.57247381,2.65013038,67.85574341,-60.42934,73.47330,-9.99721,0.00002,-0.00003,0.00004,0.00155,0.15629,2.31183,0.00082,0.00720,-0.00032,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
48.734,-0.57247413,2.65013083,68.19179535,-60.44793,73.49319,-10.02992,0.00002,-0.00003,0.00004,0.00157,0.15653,2.31182,0.00080,0.00734,-0.00031,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
48.768,-0.57247445,2.65013129,68.53021240,-60.46642,73.51297,-10.06271,0.00002,-0.00003,0.00004,0.00160,0.15678,2.31181,0.00077,0.00749,-0.00031,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
48.801,-0.57247476,2.65013175,68.86396027,-60.48480,73.53265,-10.09559,0.00002,-0.00003,0.00004,0.00163,0.15703,2.31180,0.00075,0.00764,-0.00031,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
48.834,-0.57247508,2.65013221,69.20781708,-60.50309,73.55221,-10.12850,0.00002,-0.00003,0.00004,0.00165,0.15729,2.31179,0.00072,0.00779,-0.00030,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
48.868,-0.57247540,2.65013267,69.54483032,-60.52126,73.57166,-10.16153,0.00002,-0.00004,0.00005,0.00167,0.15755,2.31178,0.00069,0.00794,-0.00029,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
48.901,-0.57247571,2.65013312,69.88171387,-60.53937,73.59103,-10.19470,0.00003,-0.00004,0.00005,0.00170,0.15781,2.31177,0.00066,0.00803,-0.00028,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
48.934,-0.57247603,2.65013358,70.22451019,-60.55742,73.61034,-10.22804,0.00003,-0.00004,0.00005,0.00172,0.15808,2.31176,0.00063,0.00804,-0.00028,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
48.968,-0.57247635,2.65013404,70.56903076,-60.57541,73.62959,-10.26149,0.00003,-0.00004,0.00005,0.00174,0.15835,2.31175,0.00060,0.00796,-0.00027,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
49.001,-0.57247667,2.65013450,70.91544342,-60.59334,73.64877,-10.29509,0.00003,-0.00004,0.00005,0.00176,0.15861,2.31174,0.00057,0.00782,-0.00026,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
49.035,-0.57247699,2.65013495,71.25544739,-60.61119,73.66788,-10.32883,0.00002,-0.00003,0.00004,0.00178,0.15887,2.31173,0.00053,0.00763,-0.00025,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
49.068,-0.57247731,2.65013541,71.60374451,-60.62896,73.68688,-10.36266,0.00002,-0.00003,0.00004,0.00179,0.15912,2.31173,0.00050,0.00742,-0.00023,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
49.101,-0.57247762,2.65013587,71.94789886,-60.64662,73.70579,-10.39649,0.00002,-0.00003,0.00004,0.00181,0.15936,2.31172,0.00047,0.00722,-0.00022,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
49.134,-0.57247794,2.65013632,72.29657745,-60.66416,73.72456,-10.43037,0.00002,-0.00003,0.00004,0.00182,0.15960,2.31171,0.00043,0.00705,-0.00021,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
49.168,-0.57247826,2.65013679,72.64786530,-60.68161,73.74323,-10.46428,0.00002,-0.00003,0.00003,0.00184,0.15983,2.31170,0.00040,0.00688,-0.00019,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
49.201,-0.57247858,2.65013724,72.99369049,-60.69895,73.76178,-10.49821,0.00002,-0.00003,0.00003,0.00185,0.16006,2.31170,0.00037,0.00673,-0.00018,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
49.234,-0.57247891,2.65013771,73.35677338,-60.71619,73.78023,-10.53204,0.00002,-0.00002,0.00003,0.00186,0.16028,2.31169,0.00033,0.00660,-0.00016,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
49.269,-0.57247921,2.65013815,73.69555664,-60.73333,73.79857,-10.56590,0.00002,-0.00002,0.00003,0.00187,0.16050,2.31169,0.00030,0.00648,-0.00015,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
49.301,-0.57247953,2.65013861,74.05127716,-60.75037,73.81681,-10.59976,0.00002,-0.00002,0.00003,0.00188,0.16072,2.31168,0.00026,0.00635,-0.00013,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
49.334,-0.57247985,2.65013907,74.40771484,-60.76733,73.83495,-10.63362,0.00002,-0.00002,0.00003,0.00189,0.16093,2.31168,0.00023,0.00621,-0.00011,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
49.368,-0.57248018,2.65013954,74.76982880,-60.78420,73.85301,-10.66733,0.00002,-0.00002,0.00003,0.00190,0.16113,2.31167,0.00019,0.00609,-0.00010,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
49.402,-0.57248049,2.65013999,75.12030029,-60.80099,73.87097,-10.70105,0.00002,-0.00002,0.00003,0.00190,0.16133,2.31167,0.00016,0.00596,-0.00008,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
49.434,-0.57248081,2.65014045,75.47811890,-60.81770,73.88885,-10.73475,0.00002,-0.00002,0.00002,0.00191,0.16153,2.31167,0.00013,0.00580,-0.00006,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
49.468,-0.57248113,2.65014091,75.83422089,-60.83435,73.90668,-10.76843,0.00001,-0.00002,0.00002,0.00191,0.16172,2.31167,0.00009,0.00559,-0.00004,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
49.501,-0.57248145,2.65014137,76.19725800,-60.85096,73.92445,-10.80194,0.00001,-0.00002,0.00002,0.00191,0.16190,2.31166,0.00006,0.00531,-0.00003,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
49.534,-0.57248177,2.65014183,76.55966187,-60.86753,73.94219,-10.83547,0.00001,-0.00001,0.00002,0.00192,0.16207,2.31166,0.00003,0.00495,-0.00001,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
49.568,-0.57248209,2.65014229,76.92231750,-60.88409,73.95991,-10.86897,0.00001,-0.00001,0.00002,0.00192,0.16223,2.31166,0.00000,0.00449,0.00001,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
49.601,-0.57248241,2.65014275,77.28528595,-60.90062,73.97760,-10.90239,0.00001,-0.00001,0.00001,0.00192,0.16237,2.31166,-0.00002,0.00395,0.00003,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
49.634,-0.57248274,2.65014322,77.66255188,-60.91713,73.99528,-10.93553,0.00001,-0.00001,0.00001,0.00191,0.16249,2.31166,-0.00005,0.00334,0.00004,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
49.669,-0.57248304,2.65014366,78.01478577,-60.93361,74.01292,-10.96855,0.00000,-0.00000,0.00001,0.00191,0.16259,2.31167,-0.00008,0.00266,0.00006,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
49.701,-0.57248337,2.65014413,78.38443756,-60.95007,74.03053,-11.00139,0.00000,-0.00000,0.00000,0.00191,0.16267,2.31167,-0.00010,0.00191,0.00008,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
49.734,-0.57248369,2.65014459,78.75433350,-60.96653,74.04816,-11.03402,0.00000,-0.00000,0.00000,0.00191,0.16272,2.31167,-0.00013,0.00106,0.00009,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
49.768,-0.57248400,2.65014504,79.12036133,-60.98303,74.06583,-11.06614,0.00000,-0.00000,0.00000,0.00190,0.16274,2.31167,-0.00015,0.00008,0.00011,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
49.801,-0.57248433,2.65014551,79.49752808,-60.99961,74.08358,-11.09805,0.00000,-0.00000,0.00000,0.00190,0.16272,2.31168,-0.00017,-0.00110,0.00012,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
49.835,-0.57248465,2.65014597,79.86852264,-61.01627,74.10143,-11.12965,0.00000,-0.00000,0.00000,0.00189,0.16266,2.31168,-0.00019,-0.00249,0.00014,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
49.868,-0.57248497,2.65014643,80.24255371,-61.03303,74.11938,-11.16085,0.00001,-0.00001,0.00001,0.00188,0.16255,2.31169,-0.00020,-0.00408,0.00015,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
49.901,-0.57248529,2.65014689,80.61371613,-61.04991,74.13745,-11.19115,0.00001,-0.00002,0.00002,0.00188,0.16239,2.31169,-0.00022,-0.00579,0.00017,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
49.934,-0.57248561,2.65014735,80.99028015,-61.06680,74.15556,-11.22088,0.00002,-0.00003,0.00004,0.00187,0.16216,2.31170,-0.00023,-0.00754,0.00018,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
49.968,-0.57248593,2.65014781,81.36889648,-61.08369,74.17365,-11.24978,0.00003,-0.00004,0.00006,0.00186,0.16188,2.31170,-0.00024,-0.00920,0.00019,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
50.001,-0.57248625,2.65014827,81.74206543,-61.10053,74.19169,-11.27773,0.00005,-0.00006,0.00008,0.00185,0.16155,2.31171,-0.00025,-0.01074,0.00020,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
50.034,-0.57248657,2.65014873,82.12292480,-61.11736,74.20972,-11.30402,0.00006,-0.00007,0.00010,0.00184,0.16117,2.31172,-0.00027,-0.01207,0.00021,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
50.068,-0.57248689,2.65014920,82.50382996,-61.13407,74.22763,-11.32926,0.00007,-0.00009,0.00012,0.00183,0.16075,2.31172,-0.00028,-0.01309,0.00023,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
50.101,-0.57248721,2.65014966,82.88144684,-61.15068,74.24542,-11.35325,0.00008,-0.00010,0.00014,0.00183,0.16030,2.31173,-0.00029,-0.01382,0.00024,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
50.134,-0.57248753,2.65015012,83.26340485,-61.16720,74.26313,-11.37601,0.00009,-0.00011,0.00015,0.00182,0.15983,2.31174,-0.00029,-0.01430,0.00025,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
50.168,-0.57248786,2.65015059,83.65303802,-61.18373,74.28085,-11.39679,0.00009,-0.00011,0.00015,0.00181,0.15935,2.31175,-0.00030,-0.01455,0.00026,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
50.202,-0.57248817,2.65015104,84.02714539,-61.20028,74.29858,-11.41658,0.00010,-0.00011,0.00016,0.00180,0.15886,2.31175,-0.00031,-0.01473,0.00027,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
50.234,-0.57248850,2.65015150,84.41133118,-61.21685,74.31634,-11.43527,0.00010,-0.00012,0.00016,0.00179,0.15837,2.31176,-0.00032,-0.01481,0.00028,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
50.268,-0.57248882,2.65015197,84.80247498,-61.23347,74.33416,-11.45286,0.00010,-0.00012,0.00016,0.00177,0.15788,2.31177,-0.00032,-0.01485,0.00029,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
50.302,-0.57248914,2.65015243,85.17965698,-61.25021,74.35210,-11.46867,0.00010,-0.00012,0.00016,0.00176,0.15738,2.31178,-0.00032,-0.01483,0.00030,0.00000,0.00000,0.00346,0.00000,-0.00386,0.43633,0.00382,0.43633
